Amount Requested,Application Date,Loan Title,Zip Code,State,DTI,EmpLenY,Approved
20000.0,2017-10-03,home_improvement,281xx,NC,25.54,1.0,0
10000.0,2017-10-03,Other,282xx,NC,29.13,0.5,0
14000.0,2017-10-03,car,286xx,NC,7.84,10.0,0
40000.0,2017-10-03,major_purchase,585xx,ND,19.96,0.5,0
10000.0,2017-10-03,debt_consolidation,691xx,NE,63.2,0.5,0
20000.0,2017-10-03,Debt consolidation,030xx,NH,14.43,0.5,0
1500.0,2017-10-03,other,030xx,NH,0.12,1.0,0
12000.0,2017-10-03,Debt consolidation,038xx,NH,11.71,0.5,0
3000.0,2017-10-03,other,075xx,NJ,0.72,0.5,0
6000.0,2017-10-03,other,080xx,NJ,19.26,0.5,0
20000.0,2017-10-03,Debt consolidation,085xx,NJ,11.06,0.5,0
5000.0,2017-10-03,other,087xx,NJ,11.97,0.5,0
10000.0,2017-10-03,debt_consolidation,088xx,NJ,22.49,0.5,0
9000.0,2017-10-03,Debt consolidation,880xx,NM,41.79,0.5,0
10000.0,2017-10-03,Debt consolidation,891xx,NV,25.12,0.5,0
6000.0,2017-10-03,Debt consolidation,895xx,NV,1.94,0.5,0
3500.0,2017-10-03,debt_consolidation,103xx,NY,6.38,5.0,0
2500.0,2017-10-03,Other,104xx,NY,100.0,0.5,0
4000.0,2017-10-03,debt_consolidation,104xx,NY,28.55,5.0,0
3500.0,2017-10-03,Debt consolidation,107xx,NY,7.77,0.5,0
4000.0,2017-10-03,Other,110xx,NY,5.69,0.5,0
15000.0,2017-10-03,debt_consolidation,111xx,NY,36.82,5.0,0
10000.0,2017-10-03,Debt consolidation,113xx,NY,100.0,0.5,0
8000.0,2017-10-03,Other,115xx,NY,1.2,0.5,0
10000.0,2017-10-03,debt_consolidation,115xx,NY,21.45,0.5,0
12000.0,2017-10-03,debt_consolidation,125xx,NY,15.47,0.5,0
10000.0,2017-10-03,Home improvement,129xx,NY,45.9,0.5,0
40000.0,2017-10-03,debt_consolidation,432xx,OH,20.16,0.5,0
40000.0,2017-10-03,Debt consolidation,441xx,OH,19.08,0.5,0
2200.0,2017-10-03,Debt consolidation,454xx,OH,1.46,0.5,0
25000.0,2017-10-03,debt_consolidation,730xx,OK,-1.0,0.5,0
7000.0,2017-10-03,major_purchase,730xx,OK,4.9,0.5,0
12000.0,2017-10-03,debt_consolidation,740xx,OK,49.08,5.0,0
13000.0,2017-10-03,credit_card,740xx,OK,49.2,5.0,0
3000.0,2017-10-03,debt_consolidation,151xx,PA,7.54,0.5,0
10000.0,2017-10-03,debt_consolidation,152xx,PA,19.44,0.5,0
5000.0,2017-10-03,Medical expenses,170xx,PA,11.3,0.5,0
27025.0,2017-10-03,Car financing,190xx,PA,100.0,0.5,0
20000.0,2017-10-03,small_business,191xx,PA,15.53,0.5,0
30000.0,2017-10-03,Other,295xx,SC,24.7,0.5,0
15000.0,2017-10-03,debt_consolidation,298xx,SC,18.75,0.5,0
5000.0,2017-10-03,other,299xx,SC,10.38,0.5,0
15000.0,2017-10-03,debt_consolidation,577xx,SD,43.98,5.0,0
10000.0,2017-10-03,Debt consolidation,373xx,TN,31.49,0.5,0
10000.0,2017-10-03,Debt consolidation,380xx,TN,47.62,0.5,0
10000.0,2017-10-03,Debt consolidation,380xx,TN,73.72,0.5,0
5000.0,2017-10-03,debt_consolidation,381xx,TN,27.26,0.5,0
1000.0,2017-10-03,other,381xx,TN,0.0,5.0,0
2500.0,2017-10-03,Debt consolidation,750xx,TX,28.63,0.5,0
22775.0,2017-10-03,Car financing,751xx,TX,100.0,0.5,0
5000.0,2017-10-03,Other,752xx,TX,42.06,0.5,0
1000.0,2017-10-03,Other,763xx,TX,0.0,0.5,0
3000.0,2017-10-03,other,770xx,TX,0.0,5.0,0
25000.0,2017-10-03,Credit card refinancing,770xx,TX,21.98,0.5,0
10000.0,2017-10-03,debt_consolidation,770xx,TX,4.23,0.5,0
150000.0,2017-10-03,Business Loan,773xx,TX,-1.0,0.5,0
1000.0,2017-10-03,Debt consolidation,780xx,TX,418.03,0.5,0
4500.0,2017-10-03,Major purchase,784xx,TX,10.43,0.5,0
20000.0,2017-10-03,Other,787xx,TX,451.44,0.5,0
30000.0,2017-10-03,Other,788xx,TX,27.41,0.5,0
1000.0,2017-10-03,Home improvement,793xx,TX,1.03,0.5,0
10000.0,2017-10-03,debt_consolidation,797xx,TX,5.64,0.5,0
7000.0,2017-10-03,debt_consolidation,799xx,TX,24.1,0.5,0
35000.0,2017-10-03,Major purchase,799xx,TX,5.84,0.5,0
14000.0,2017-10-03,Debt consolidation,799xx,TX,61.8,0.5,0
12000.0,2017-10-03,Debt consolidation,799xx,TX,52.77,0.5,0
1000.0,2017-10-03,Medical expenses,201xx,VA,17.17,0.5,0
7000.0,2017-10-03,Moving and relocation,221xx,VA,1.48,0.5,0
2700.0,2017-10-03,Other,234xx,VA,9.52,0.5,0
10000.0,2017-10-03,debt_consolidation,235xx,VA,26.43,0.5,0
35000.0,2017-10-03,home_improvement,241xx,VA,17.6,5.0,0
10000.0,2017-10-03,Credit card refinancing,246xx,VA,31.74,0.5,0
2500.0,2017-10-03,Debt consolidation,983xx,WA,6.44,0.5,0
10000.0,2017-10-03,debt_consolidation,986xx,WA,31.77,5.0,0
22000.0,2017-10-03,Credit card refinancing,530xx,WI,100.0,0.5,0
10000.0,2017-10-04,other,995xx,AK,18.42,0.5,0
10000.0,2017-10-04,debt_consolidation,351xx,AL,41.05,0.5,0
2000.0,2017-10-04,Other,365xx,AL,4.67,0.5,0
3000.0,2017-10-04,Credit card refinancing,368xx,AL,14.22,0.5,0
40000.0,2017-10-04,Car financing,726xx,AR,75.63,0.5,0
11000.0,2017-10-04,Credit card refinancing,727xx,AR,92.47,0.5,0
10000.0,2017-10-04,debt_consolidation,850xx,AZ,27.64,0.5,0
1000.0,2017-10-04,Other,851xx,AZ,6.33,0.5,0
3000.0,2017-10-04,debt_consolidation,852xx,AZ,9.19,0.5,0
3000.0,2017-10-04,Other,857xx,AZ,53.25,0.5,0
25000.0,2017-10-04,Debt consolidation,860xx,AZ,16.97,0.5,0
2000.0,2017-10-04,Moving and relocation,863xx,AZ,21.97,0.5,0
35000.0,2017-10-04,debt_consolidation,864xx,AZ,-1.0,0.5,0
10000.0,2017-10-04,debt_consolidation,900xx,CA,2.82,5.0,0
10000.0,2017-10-04,debt_consolidation,900xx,CA,29.79,0.5,0
15000.0,2017-10-04,Other,902xx,CA,6.11,0.5,0
15675.0,2017-10-04,debt_consolidation,917xx,CA,35.81,5.0,0
33000.0,2017-10-04,debt_consolidation,921xx,CA,11.29,5.0,0
25000.0,2017-10-04,Credit card refinancing,921xx,CA,21.1,0.5,0
4000.0,2017-10-04,Debt consolidation,921xx,CA,100.0,0.5,0
10000.0,2017-10-04,Major purchase,922xx,CA,10.46,0.5,0
1000.0,2017-10-04,Other,923xx,CA,3.92,0.5,0
4000.0,2017-10-04,Home improvement,923xx,CA,20.4,0.5,0
40000.0,2017-10-04,Debt consolidation,924xx,CA,17.05,0.5,0
2000.0,2017-10-04,Debt consolidation,928xx,CA,32.85,0.5,0
10000.0,2017-10-04,debt_consolidation,932xx,CA,47.72,0.5,0
40000.0,2017-10-04,debt_consolidation,934xx,CA,41.06,0.5,0
20000.0,2017-10-04,other,934xx,CA,8.59,0.5,0
2000.0,2017-10-04,Moving and relocation,936xx,CA,43.79,0.5,0
2000.0,2017-10-04,Debt consolidation,937xx,CA,8.92,0.5,0
5000.0,2017-10-04,Credit card refinancing,940xx,CA,33.88,0.5,0
5100.0,2017-10-04,credit_card,945xx,CA,15.3,5.0,0
22725.0,2017-10-04,Car financing,945xx,CA,100.0,10.0,0
5000.0,2017-10-04,home_improvement,946xx,CA,3.43,0.5,0
10000.0,2017-10-04,Debt consolidation,949xx,CA,9.07,0.5,0
1000.0,2017-10-04,Other,951xx,CA,1.5,0.5,0
10000.0,2017-10-04,debt_consolidation,952xx,CA,64.81,5.0,0
3000.0,2017-10-04,Debt consolidation,956xx,CA,2.16,0.5,0
10000.0,2017-10-04,Credit card refinancing,958xx,CA,52.95,0.5,0
10000.0,2017-10-04,Credit card refinancing,959xx,CA,51.19,0.5,0
1000.0,2017-10-04,Other,959xx,CA,576.0,0.5,0
15000.0,2017-10-04,Debt consolidation,802xx,CO,22.84,0.5,0
25000.0,2017-10-04,debt_consolidation,802xx,CO,19.14,5.0,0
13000.0,2017-10-04,debt_consolidation,805xx,CO,24.59,5.0,0
10000.0,2017-10-04,Business,805xx,CO,33.74,0.5,0
40000.0,2017-10-04,Debt consolidation,064xx,CT,9.12,0.5,0
35000.0,2017-10-04,Credit card refinancing,064xx,CT,90.53,0.5,0
30000.0,2017-10-04,other,067xx,CT,24.4,5.0,0
1000.0,2017-10-04,Medical expenses,321xx,FL,533.13,0.5,0
35000.0,2017-10-04,car,322xx,FL,3.81,5.0,0
10000.0,2017-10-04,Debt consolidation,324xx,FL,32.05,0.5,0
5000.0,2017-10-04,debt_consolidation,326xx,FL,26.32,0.5,0
10000.0,2017-10-04,debt_consolidation,327xx,FL,41.14,0.5,0
2500.0,2017-10-04,Credit card refinancing,328xx,FL,40.64,0.5,0
10000.0,2017-10-04,debt_consolidation,329xx,FL,17.4,0.5,0
7500.0,2017-10-04,Debt consolidation,329xx,FL,23.32,0.5,0
1500.0,2017-10-04,other,334xx,FL,72.52,0.5,0
6000.0,2017-10-04,debt_consolidation,334xx,FL,0.0,0.5,0
40000.0,2017-10-04,Home improvement,335xx,FL,100.0,0.5,0
15000.0,2017-10-04,Debt consolidation,337xx,FL,20.67,0.5,0
10000.0,2017-10-04,Debt consolidation,338xx,FL,47.51,0.5,0
40000.0,2017-10-04,Debt consolidation,339xx,FL,42.47,0.5,0
4000.0,2017-10-04,Credit card refinancing,347xx,FL,30.55,0.5,0
10000.0,2017-10-04,Debt consolidation,349xx,FL,28.17,0.5,0
14000.0,2017-10-04,credit_card,300xx,GA,28.58,5.0,0
1000.0,2017-10-04,Debt consolidation,300xx,GA,0.0,0.5,0
5000.0,2017-10-04,Debt consolidation,300xx,GA,26.94,0.5,0
1000.0,2017-10-04,Debt consolidation,300xx,GA,24.75,0.5,0
1000.0,2017-10-04,medical,303xx,GA,32.82,5.0,0
10000.0,2017-10-04,debt_consolidation,303xx,GA,28.09,0.5,0
4000.0,2017-10-04,Car financing,314xx,GA,7.41,0.5,0
5000.0,2017-10-04,Other,967xx,HI,76.62,0.5,0
10000.0,2017-10-04,Major purchase,967xx,HI,49.45,0.5,0
12000.0,2017-10-04,Debt consolidation,837xx,ID,100.0,0.5,0
1000.0,2017-10-04,Debt consolidation,601xx,IL,266.0,0.5,0
25000.0,2017-10-04,Debt consolidation,604xx,IL,19.34,0.5,0
1550.0,2017-10-04,moving,606xx,IL,27.48,5.0,0
5000.0,2017-10-04,home_improvement,611xx,IL,28.61,0.5,0
5000.0,2017-10-04,Debt consolidation,611xx,IL,22.05,0.5,0
16775.0,2017-10-04,credit_card,615xx,IL,-1.0,5.0,0
25000.0,2017-10-04,major_purchase,618xx,IL,10.93,0.5,0
10000.0,2017-10-04,other,620xx,IL,25.49,0.5,0
1000.0,2017-10-04,Other,461xx,IN,12.8,0.5,0
2000.0,2017-10-04,debt_consolidation,462xx,IN,13.84,0.5,0
10000.0,2017-10-04,Debt consolidation,478xx,IN,8.0,0.5,0
10000.0,2017-10-04,Credit card refinancing,660xx,KS,27.87,0.5,0
15000.0,2017-10-04,Debt consolidation,662xx,KS,17.18,0.5,0
10000.0,2017-10-04,debt_consolidation,666xx,KS,39.58,0.5,0
2000.0,2017-10-04,other,403xx,KY,19.11,5.0,0
10000.0,2017-10-04,major_purchase,701xx,LA,19.56,0.5,0
10000.0,2017-10-04,debt_consolidation,706xx,LA,30.88,0.5,0
20000.0,2017-10-04,Business,706xx,LA,11.11,0.5,0
1000.0,2017-10-04,Medical expenses,706xx,LA,100.0,0.5,0
5000.0,2017-10-04,Debt consolidation,011xx,MA,3.01,0.5,0
8000.0,2017-10-04,Credit card refinancing,016xx,MA,16.24,0.5,0
2500.0,2017-10-04,debt_consolidation,019xx,MA,17.96,5.0,0
10000.0,2017-10-04,other,019xx,MA,20.68,0.5,0
20000.0,2017-10-04,Credit card refinancing,023xx,MA,9.05,0.5,0
15500.0,2017-10-04,credit_card,206xx,MD,22.56,0.5,0
25000.0,2017-10-04,Debt consolidation,207xx,MD,14.4,0.5,0
20000.0,2017-10-04,Medical expenses,211xx,MD,59.12,0.5,0
5000.0,2017-10-04,Other,212xx,MD,23.58,0.5,0
33625.0,2017-10-04,Debt consolidation,212xx,MD,100.0,0.5,0
1000.0,2017-10-04,Home improvement,212xx,MD,31.0,0.5,0
1750.0,2017-10-04,other,042xx,ME,3.23,5.0,0
1500.0,2017-10-04,Debt consolidation,045xx,ME,40.75,0.5,0
1000.0,2017-10-04,Credit card refinancing,481xx,MI,15.87,0.5,0
25000.0,2017-10-04,small_business,554xx,MN,0.0,5.0,0
20000.0,2017-10-04,Debt consolidation,559xx,MN,65.52,0.5,0
18000.0,2017-10-04,Credit card refinancing,566xx,MN,100.0,0.5,0
25000.0,2017-10-04,Other,630xx,MO,33.96,0.5,0
15000.0,2017-10-04,Other,631xx,MO,0.0,0.5,0
10000.0,2017-10-04,Car financing,636xx,MO,0.0,0.5,0
7000.0,2017-10-04,debt_consolidation,638xx,MO,20.95,0.5,0
11000.0,2017-10-04,Debt consolidation,640xx,MO,9.43,0.5,0
15000.0,2017-10-04,Credit card refinancing,389xx,MS,69.18,0.5,0
40000.0,2017-10-04,Debt consolidation,390xx,MS,55.56,0.5,0
10000.0,2017-10-04,Other,391xx,MS,74.66,0.5,0
1000.0,2017-10-04,Debt consolidation,393xx,MS,100.0,0.5,0
16500.0,2017-10-04,major_purchase,275xx,NC,27.45,0.5,0
10000.0,2017-10-04,other,276xx,NC,2.62,0.5,0
20000.0,2017-10-04,Debt consolidation,278xx,NC,15.24,0.5,0
10000.0,2017-10-04,Debt consolidation,280xx,NC,20.39,4.0,0
35000.0,2017-10-04,debt_consolidation,281xx,NC,17.94,0.5,0
10000.0,2017-10-04,credit_card,286xx,NC,15.69,5.0,0
25000.0,2017-10-04,Credit card refinancing,585xx,ND,42.71,0.5,0
10000.0,2017-10-04,debt_consolidation,586xx,ND,9.51,0.5,0
15000.0,2017-10-04,debt_consolidation,689xx,NE,25.07,3.0,0
4000.0,2017-10-04,Debt consolidation,070xx,NJ,30.96,0.5,0
20000.0,2017-10-04,debt_consolidation,070xx,NJ,28.66,0.5,0
1000.0,2017-10-04,Other,070xx,NJ,5.5,0.5,0
15000.0,2017-10-04,debt_consolidation,074xx,NJ,4.57,5.0,0
15000.0,2017-10-04,Credit card refinancing,076xx,NJ,68.62,0.5,0
10000.0,2017-10-04,Credit card refinancing,080xx,NJ,100.0,0.5,0
15000.0,2017-10-04,debt_consolidation,080xx,NJ,-1.0,0.5,0
40000.0,2017-10-04,debt_consolidation,080xx,NJ,50.97,0.5,0
3000.0,2017-10-04,Debt consolidation,081xx,NJ,3.68,0.5,0
1500.0,2017-10-04,other,087xx,NJ,8.53,0.5,0
12500.0,2017-10-04,Other,871xx,NM,5.33,0.5,0
9000.0,2017-10-04,Debt consolidation,890xx,NV,100.0,0.5,0
2000.0,2017-10-04,Debt consolidation,891xx,NV,18.28,0.5,0
15000.0,2017-10-04,major_purchase,891xx,NV,8.95,0.5,0
5000.0,2017-10-04,Home improvement,100xx,NY,100.0,0.5,0
5500.0,2017-10-04,Debt consolidation,104xx,NY,33.94,6.0,0
30000.0,2017-10-04,Debt consolidation,112xx,NY,4.69,0.5,0
10000.0,2017-10-04,debt_consolidation,113xx,NY,12.95,0.5,0
6000.0,2017-10-04,major_purchase,116xx,NY,-1.0,5.0,0
20000.0,2017-10-04,Debt consolidation,117xx,NY,5.01,0.5,0
6000.0,2017-10-04,Debt consolidation,128xx,NY,8.81,0.5,0
10000.0,2017-10-04,Debt consolidation,136xx,NY,16.71,0.5,0
5000.0,2017-10-04,Debt consolidation,144xx,NY,27.78,0.5,0
8000.0,2017-10-04,debt_consolidation,144xx,NY,22.39,5.0,0
15000.0,2017-10-04,other,145xx,NY,22.54,0.5,0
25000.0,2017-10-04,debt_consolidation,147xx,NY,35.03,0.5,0
30100.0,2017-10-04,Car financing,431xx,OH,100.0,3.0,0
2500.0,2017-10-04,Debt consolidation,431xx,OH,32.53,0.5,0
20000.0,2017-10-04,home_improvement,433xx,OH,-1.0,0.5,0
7000.0,2017-10-04,debt_consolidation,440xx,OH,0.39,0.5,0
3000.0,2017-10-04,debt_consolidation,441xx,OH,6.28,1.0,0
1000.0,2017-10-04,Other,442xx,OH,28.11,0.5,0
1000.0,2017-10-04,Credit card refinancing,442xx,OH,8.44,0.5,0
4000.0,2017-10-04,Debt consolidation,443xx,OH,130.73,0.5,0
3000.0,2017-10-04,debt_consolidation,449xx,OH,20.07,5.0,0
3000.0,2017-10-04,Other,458xx,OH,15.72,0.5,0
10000.0,2017-10-04,Debt consolidation,731xx,OK,31.48,0.5,0
10000.0,2017-10-04,other,731xx,OK,1.61,0.5,0
10000.0,2017-10-04,Credit card refinancing,737xx,OK,29.57,0.5,0
10675.0,2017-10-04,credit_card,740xx,OK,-1.0,5.0,0
3000.0,2017-10-04,debt_consolidation,741xx,OK,30.54,0.5,0
10000.0,2017-10-04,Debt consolidation,743xx,OK,11.8,0.5,0
5000.0,2017-10-04,other,743xx,OK,48.74,0.5,0
20000.0,2017-10-04,Debt consolidation,974xx,OR,100.0,0.5,0
40000.0,2017-10-04,home_improvement,152xx,PA,9.12,0.5,0
1000.0,2017-10-04,Other,156xx,PA,6.21,0.5,0
5000.0,2017-10-04,major_purchase,170xx,PA,32.38,0.5,0
15000.0,2017-10-04,Debt consolidation,170xx,PA,5.68,0.5,0
6500.0,2017-10-04,car,173xx,PA,0.0,5.0,0
1500.0,2017-10-04,Other,180xx,PA,19.74,0.5,0
6000.0,2017-10-04,Credit card refinancing,190xx,PA,44.91,0.5,0
1000.0,2017-10-04,major_purchase,191xx,PA,0.0,5.0,0
11000.0,2017-10-04,Debt consolidation,191xx,PA,21.95,0.5,0
3000.0,2017-10-04,other,193xx,PA,20.9,2.0,0
3000.0,2017-10-04,Other,029xx,RI,34.33,0.5,0
18000.0,2017-10-04,Car financing,291xx,SC,28.27,0.5,0
35000.0,2017-10-04,Debt consolidation,296xx,SC,22.14,0.5,0
10000.0,2017-10-04,debt_consolidation,573xx,SD,20.6,0.5,0
40000.0,2017-10-04,Business,752xx,TX,25.87,0.5,0
25000.0,2017-10-04,debt_consolidation,760xx,TX,-1.0,5.0,0
5000.0,2017-10-04,debt_consolidation,760xx,TX,0.53,5.0,0
19875.0,2017-10-04,Car financing,761xx,TX,100.0,0.5,0
2500.0,2017-10-04,Other,765xx,TX,32.79,0.5,0
1000.0,2017-10-04,Debt consolidation,765xx,TX,18.55,0.5,0
10000.0,2017-10-04,Debt consolidation,770xx,TX,37.0,0.5,0
35000.0,2017-10-04,debt_consolidation,774xx,TX,22.51,5.0,0
10000.0,2017-10-04,major_purchase,774xx,TX,12.13,0.5,0
10000.0,2017-10-04,debt_consolidation,797xx,TX,28.19,0.5,0
40000.0,2017-10-04,Debt consolidation,797xx,TX,56.29,0.5,0
35000.0,2017-10-04,major_purchase,840xx,UT,26.8,5.0,0
1500.0,2017-10-04,Other,201xx,VA,4.03,0.5,0
3000.0,2017-10-04,debt_consolidation,201xx,VA,20.25,3.0,0
2000.0,2017-10-04,debt_consolidation,201xx,VA,22.17,0.5,0
40000.0,2017-10-04,Debt consolidation,220xx,VA,22.23,0.5,0
2000.0,2017-10-04,debt_consolidation,221xx,VA,2.29,5.0,0
5000.0,2017-10-04,Other,230xx,VA,5.6,0.5,0
5100.0,2017-10-04,debt_consolidation,234xx,VA,15.95,0.5,0
10000.0,2017-10-04,Debt consolidation,238xx,VA,45.69,0.5,0
6000.0,2017-10-04,home_improvement,238xx,VA,26.73,0.5,0
20000.0,2017-10-04,debt_consolidation,052xx,VT,33.75,5.0,0
2000.0,2017-10-04,Other,980xx,WA,23.04,0.5,0
15000.0,2017-10-04,other,980xx,WA,13.31,1.0,0
30000.0,2017-10-04,debt_consolidation,984xx,WA,15.72,0.5,0
15000.0,2017-10-04,debt_consolidation,986xx,WA,7.25,0.5,0
25000.0,2017-10-04,credit_card,530xx,WI,34.71,5.0,0
8000.0,2017-10-04,Debt consolidation,544xx,WI,29.05,0.5,0
20000.0,2017-10-05,debt_consolidation,350xx,AL,7.24,0.5,0
5000.0,2017-10-05,Credit card refinancing,351xx,AL,151.89,0.5,0
1000.0,2017-10-05,renewable_energy,352xx,AL,27.55,5.0,0
8000.0,2017-10-05,debt_consolidation,354xx,AL,-1.0,0.5,0
15000.0,2017-10-05,Other,356xx,AL,11.6,0.5,0
1000.0,2017-10-05,Moving and relocation,362xx,AL,0.0,0.5,0
2500.0,2017-10-05,Other,368xx,AL,1.5,0.5,0
10000.0,2017-10-05,other,717xx,AR,0.0,0.5,0
5000.0,2017-10-05,Debt consolidation,722xx,AR,10.2,0.5,0
1000.0,2017-10-05,Other,850xx,AZ,15.21,0.5,0
12000.0,2017-10-05,Debt consolidation,853xx,AZ,32.63,0.5,0
24000.0,2017-10-05,Debt consolidation,857xx,AZ,375.65,0.5,0
10000.0,2017-10-05,debt_consolidation,857xx,AZ,24.52,0.5,0
10000.0,2017-10-05,Vacation,900xx,CA,3.63,6.0,0
1200.0,2017-10-05,Debt consolidation,900xx,CA,52.17,0.5,0
20000.0,2017-10-05,Debt consolidation,900xx,CA,20.94,0.5,0
1500.0,2017-10-05,moving,902xx,CA,1.28,0.5,0
15000.0,2017-10-05,Debt consolidation,902xx,CA,41.52,0.5,0
20000.0,2017-10-05,debt_consolidation,908xx,CA,25.64,0.5,0
4000.0,2017-10-05,debt_consolidation,917xx,CA,17.59,0.5,0
3000.0,2017-10-05,Moving and relocation,917xx,CA,75.66,0.5,0
10000.0,2017-10-05,Credit card refinancing,917xx,CA,24.16,0.5,0
3500.0,2017-10-05,Debt consolidation,920xx,CA,31.87,0.5,0
7000.0,2017-10-05,Debt consolidation,923xx,CA,53.68,0.5,0
2000.0,2017-10-05,other,925xx,CA,23.48,0.5,0
12000.0,2017-10-05,debt_consolidation,928xx,CA,7.8,0.5,0
19000.0,2017-10-05,debt_consolidation,937xx,CA,20.68,0.5,0
5000.0,2017-10-05,Other,943xx,CA,11.73,0.5,0
7000.0,2017-10-05,Car financing,945xx,CA,0.0,0.5,0
25000.0,2017-10-05,other,945xx,CA,14.46,0.5,0
10000.0,2017-10-05,other,945xx,CA,26.01,0.5,0
6000.0,2017-10-05,Credit card refinancing,959xx,CA,13.49,0.5,0
35000.0,2017-10-05,Car financing,800xx,CO,1.25,0.5,0
10000.0,2017-10-05,debt_consolidation,800xx,CO,14.67,0.5,0
5000.0,2017-10-05,Medical expenses,802xx,CO,43.9,0.5,0
1000.0,2017-10-05,credit_card,809xx,CO,13.8,0.5,0
7000.0,2017-10-05,debt_consolidation,064xx,CT,19.69,0.5,0
5000.0,2017-10-05,Home buying,200xx,DC,17.66,0.5,0
40000.0,2017-10-05,Home buying,198xx,DE,6.95,0.5,0
2000.0,2017-10-05,Debt consolidation,321xx,FL,9.2,0.5,0
3000.0,2017-10-05,other,323xx,FL,-1.0,0.5,0
40000.0,2017-10-05,Debt consolidation,323xx,FL,51.04,0.5,0
13000.0,2017-10-05,Car financing,324xx,FL,21.8,0.5,0
10000.0,2017-10-05,Business,328xx,FL,16.37,0.5,0
30000.0,2017-10-05,debt_consolidation,329xx,FL,51.33,0.5,0
2000.0,2017-10-05,other,330xx,FL,18.72,0.5,0
1000.0,2017-10-05,Other,334xx,FL,0.83,0.5,0
15000.0,2017-10-05,debt_consolidation,334xx,FL,4.08,0.5,0
4000.0,2017-10-05,debt_consolidation,336xx,FL,8.67,0.5,0
1000.0,2017-10-05,Moving and relocation,339xx,FL,100.0,0.5,0
15000.0,2017-10-05,home_improvement,344xx,FL,13.67,0.5,0
4000.0,2017-10-05,debt_consolidation,346xx,FL,10.02,0.5,0
10000.0,2017-10-05,Home improvement,346xx,FL,11.93,10.0,0
20000.0,2017-10-05,Debt consolidation,347xx,FL,41.5,0.5,0
1500.0,2017-10-05,other,349xx,FL,64.67,0.5,0
3000.0,2017-10-05,Other,300xx,GA,19.32,0.5,0
10000.0,2017-10-05,debt_consolidation,300xx,GA,4.53,0.5,0
1000.0,2017-10-05,Home improvement,300xx,GA,165.38,0.5,0
40000.0,2017-10-05,Major purchase,300xx,GA,0.86,0.5,0
25000.0,2017-10-05,Debt consolidation,301xx,GA,39.67,0.5,0
10000.0,2017-10-05,debt_consolidation,302xx,GA,13.47,0.5,0
15000.0,2017-10-05,other,302xx,GA,42.03,0.5,0
10000.0,2017-10-05,debt_consolidation,833xx,ID,29.71,0.5,0
1000.0,2017-10-05,other,600xx,IL,1.01,5.0,0
20000.0,2017-10-05,Credit card refinancing,601xx,IL,40.88,0.5,0
2000.0,2017-10-05,Debt consolidation,601xx,IL,100.0,0.5,0
1000.0,2017-10-05,Other,604xx,IL,1.13,0.5,0
2500.0,2017-10-05,debt_consolidation,605xx,IL,9.59,0.5,0
10000.0,2017-10-05,debt_consolidation,624xx,IL,5.52,0.5,0
30000.0,2017-10-05,Debt consolidation,628xx,IL,55.69,0.5,0
5000.0,2017-10-05,Car financing,460xx,IN,2.4,0.5,0
3000.0,2017-10-05,major_purchase,468xx,IN,-1.0,0.5,0
10000.0,2017-10-05,Other,468xx,IN,7.91,0.5,0
12000.0,2017-10-05,Debt consolidation,472xx,IN,19.05,0.5,0
8000.0,2017-10-05,Debt consolidation,660xx,KS,100.0,0.5,0
1000.0,2017-10-05,Other,666xx,KS,1.84,0.5,0
5000.0,2017-10-05,debt_consolidation,403xx,KY,14.1,0.5,0
1500.0,2017-10-05,Other,403xx,KY,0.0,0.5,0
21000.0,2017-10-05,Debt consolidation,408xx,KY,39.52,0.5,0
20000.0,2017-10-05,Debt consolidation,415xx,KY,12.18,10.0,0
1500.0,2017-10-05,other,424xx,KY,-1.0,3.0,0
2000.0,2017-10-05,Debt consolidation,704xx,LA,27.15,0.5,0
26000.0,2017-10-05,debt_consolidation,706xx,LA,24.72,1.0,0
1500.0,2017-10-05,other,708xx,LA,27.12,3.0,0
5000.0,2017-10-05,home_improvement,711xx,LA,6.21,0.5,0
30000.0,2017-10-05,Debt consolidation,015xx,MA,26.31,0.5,0
7000.0,2017-10-05,other,021xx,MA,16.6,0.5,0
3000.0,2017-10-05,car,023xx,MA,8.12,0.5,0
20000.0,2017-10-05,debt_consolidation,023xx,MA,33.56,0.5,0
7000.0,2017-10-05,Other,194xx,MA,100.0,0.5,0
3000.0,2017-10-05,Debt consolidation,215xx,MD,51.62,0.5,0
7000.0,2017-10-05,Debt consolidation,217xx,MD,24.19,0.5,0
10000.0,2017-10-05,debt_consolidation,480xx,MI,358.65,0.5,0
10000.0,2017-10-05,debt_consolidation,488xx,MI,13.6,0.5,0
40000.0,2017-10-05,debt_consolidation,553xx,MN,23.13,0.5,0
40000.0,2017-10-05,Credit card refinancing,553xx,MN,36.88,10.0,0
24000.0,2017-10-05,debt_consolidation,553xx,MN,45.22,0.5,0
20000.0,2017-10-05,Credit card refinancing,553xx,MN,26.9,0.5,0
5000.0,2017-10-05,Debt consolidation,554xx,MN,13.65,0.5,0
10000.0,2017-10-05,Debt consolidation,565xx,MN,10.91,0.5,0
5000.0,2017-10-05,other,630xx,MO,27.17,0.5,0
15000.0,2017-10-05,Debt consolidation,630xx,MO,21.05,0.5,0
20000.0,2017-10-05,Credit card refinancing,630xx,MO,34.78,0.5,0
7000.0,2017-10-05,Credit card refinancing,595xx,MT,10.6,0.5,0
